model,descriptor,pca_components,n_train,property,metric,mean,std,config,cv,relative_std
mtgp_2,orb,10,100,last phdos peak,R2,0.5219959653569438,0.1483832311321805,mtgp_2_orb_pca10_n100,0.2842612605841028,28.42612605296462
mtgp_2,orb,10,100,last phdos peak,RMSE,330.34634914533774,52.84436950381308,mtgp_2_orb_pca10_n100,0.1599665612788834,15.996656127883496
mtgp_2,orb,10,100,last phdos peak,Spearman,0.8327873350182384,0.0517542111874008,mtgp_2_orb_pca10_n100,0.0621457712085251,6.214577120106273
mtgp_2,mace,10,100,eps_electronic,R2,-0.0008340821503554,7.683116940410926e-07,mtgp_2_mace_pca10_n100,,0.0921146198367987
mtgp_2,mace,10,100,eps_electronic,RMSE,84702.0838056286,0.0325116846590923,mtgp_2_mace_pca10_n100,3.838357121614503e-07,3.8383571216144983e-05
mtgp_2,mace,10,100,eps_electronic,Spearman,0.6947611216086843,0.0274140224526245,mtgp_2_mace_pca10_n100,0.0394581987966579,3.945819879097854
mtgp_2,mace,10,100,eps_total,R2,-0.0008373788954382,2.2955929733522254e-06,mtgp_2_mace_pca10_n100,,0.2741402621582289
mtgp_2,mace,10,100,eps_total,RMSE,95033.9924428735,0.1089884122770715,mtgp_2_mace_pca10_n100,1.1468360896506188e-06,0.000114683608965
mtgp_2,mace,10,100,eps_total,Spearman,0.4100311918038332,0.0432938751014734,mtgp_2_mace_pca10_n100,0.105586784534641,10.558678450889012
mtgp_2,mace,10,100,last phdos peak,R2,0.1480132590003698,0.0965548416852974,mtgp_2_mace_pca10_n100,0.6523391373002345,65.23391368595043
mtgp_2,mace,10,100,last phdos peak,RMSE,445.8588194201528,26.39197024189714,mtgp_2_mace_pca10_n100,0.0591935587956303,5.919355879561705
mtgp_2,mace,10,100,last phdos peak,Spearman,0.675082038703479,0.0708806711093847,mtgp_2_mace_pca10_n100,0.1049956405972728,10.49956405817198
mtgp_2,soap,10,100,eps_electronic,R2,-0.0008365242002178,5.699116405073905e-07,mtgp_2_soap_pca10_n100,,0.0681285218324209
mtgp_2,soap,10,100,eps_electronic,RMSE,84702.18714273274,0.0241162098486074,mtgp_2_soap_pca10_n100,2.847176756837325e-07,2.8471767568373216e-05
mtgp_2,soap,10,100,eps_electronic,Spearman,0.4562428851409533,0.0714947270214811,mtgp_2_soap_pca10_n100,0.1567032152170291,15.670321518268269
mtgp_2,soap,10,100,eps_total,R2,-0.0008372118917762,1.549592750219858e-06,mtgp_2_soap_pca10_n100,,0.1850896505832764
mtgp_2,soap,10,100,eps_total,RMSE,95033.98451403428,0.0735703768744651,mtgp_2_soap_pca10_n100,7.741480824009909e-07,7.741480824009901e-05
mtgp_2,soap,10,100,eps_total,Spearman,0.2930234428196399,0.0369008181014583,mtgp_2_soap_pca10_n100,0.1259312829935292,12.59312829505527
mtgp_2,soap,10,100,last phdos peak,R2,0.4234018020387914,0.0167369056391238,mtgp_2_soap_pca10_n100,0.0395296041692103,3.952960415987419
mtgp_2,soap,10,100,last phdos peak,RMSE,367.3936455791313,5.316727386768931,mtgp_2_soap_pca10_n100,0.0144714734474736,1.4471473447469676
mtgp_2,soap,10,100,last phdos peak,Spearman,0.7955644352029057,0.0176442886540759,mtgp_2_soap_pca10_n100,0.0221783275789292,2.217832757614153
mtgp_2,uma,10,100,eps_electronic,R2,-0.0008331840145421,4.659893136637154e-07,mtgp_2_uma_pca10_n100,,0.0559287323810551
mtgp_2,uma,10,100,eps_electronic,RMSE,84702.04580033608,0.0197186932794978,mtgp_2_uma_pca10_n100,2.3280067314996967e-07,2.3280067314996937e-05
mtgp_2,uma,10,100,eps_electronic,Spearman,0.6044396840325719,0.0360015175866901,mtgp_2_uma_pca10_n100,0.0595618033324728,5.9561803322618845
mtgp_2,uma,10,100,eps_total,R2,-0.0008393065969639,2.3332356648175894e-06,mtgp_2_uma_pca10_n100,,0.2779955972301679
mtgp_2,uma,10,100,eps_total,RMSE,95034.08396477492,0.1107754655995381,mtgp_2_uma_pca10_n100,1.1656393262084563e-06,0.0001165639326208
mtgp_2,uma,10,100,eps_total,Spearman,0.2576547075697808,0.0379059770593815,mtgp_2_uma_pca10_n100,0.1471192877355652,14.711928767846585
mtgp_2,uma,10,100,last phdos peak,R2,0.3614511756051815,0.0786077226358267,mtgp_2_uma_pca10_n100,0.2174781213651137,21.74781213049457
mtgp_2,uma,10,100,last phdos peak,RMSE,385.8743818330736,24.751110662241725,mtgp_2_uma_pca10_n100,0.0641429227425335,6.414292274251691
mtgp_2,uma,10,100,last phdos peak,Spearman,0.7082841083363427,0.0552724075871606,mtgp_2_uma_pca10_n100,0.0780370573568105,7.80370573457928
