model,descriptor,pca_components,n_train,property,metric,mean,std,config,cv,relative_std
gp,uma,25,100,poisson_ratio,RMSE,0.0567125287272321,0.001266327765481,gp_uma_pca25_n100,0.0223288891167523,2.232888907738033
gp,uma,25,100,poisson_ratio,Spearman,0.415831713305607,0.0430812133871124,gp_uma_pca25_n100,0.1036025199825265,10.3602519957612
mtgp_2,orb,10,100,elastic_anisotropy,R2,-0.008490627245161,0.0013994960194657,mtgp_2_orb_pca10_n100,,16.482834101337687
mtgp_2,orb,10,100,elastic_anisotropy,RMSE,20.067889009620767,0.0139219029131066,mtgp_2_orb_pca10_n100,0.0006937402786328,0.0693740278629352
mtgp_2,orb,10,100,elastic_anisotropy,Spearman,0.1468943450693079,0.0388788099231807,mtgp_2_orb_pca10_n100,0.264671930732506,26.46719305523276
mtgp_2,orb,10,100,G_Reuss,R2,0.4596607889220389,0.0311432883131805,mtgp_2_orb_pca10_n100,0.0677527626104792,6.77527625957395
mtgp_2,orb,10,100,G_Reuss,RMSE,32.50123493921571,0.929615156751547,mtgp_2_orb_pca10_n100,0.0286024564448128,2.860245644472484
mtgp_2,orb,10,100,G_Reuss,Spearman,0.7303235120945839,0.0275699094467044,mtgp_2_orb_pca10_n100,0.0377502695588059,3.7750269553636944
mtgp_2,orb,10,100,G_VRH,R2,0.4994761213339059,0.0376043258079186,mtgp_2_orb_pca10_n100,0.0752875346823229,7.528753466724967
mtgp_2,orb,10,100,G_VRH,RMSE,31.17161422196109,1.1595643269954976,mtgp_2_orb_pca10_n100,0.0371993673070212,3.7199367306901903
mtgp_2,orb,10,100,G_VRH,Spearman,0.7664627999184556,0.0305364229447666,mtgp_2_orb_pca10_n100,0.0398407110534462,3.984071104824829
mtgp_2,orb,10,100,G_Voigt,R2,0.5082846510336785,0.0455027135022345,mtgp_2_orb_pca10_n100,0.089522108152779,8.952210813516642
mtgp_2,orb,10,100,G_Voigt,RMSE,31.47549988712196,1.4428217227639837,mtgp_2_orb_pca10_n100,0.045839517336921,4.583951733677542
mtgp_2,orb,10,100,G_Voigt,Spearman,0.769139045204525,0.0336090921014143,mtgp_2_orb_pca10_n100,0.0436970302196492,4.369703021396796
mtgp_2,orb,10,100,K_Reuss,R2,0.5741947705149153,0.0462968163580362,mtgp_2_orb_pca10_n100,0.0806291153026681,8.062911528862607
mtgp_2,orb,10,100,K_Reuss,RMSE,48.09428210730668,2.6419873540469694,mtgp_2_orb_pca10_n100,0.0549335022436188,5.493350224350462
mtgp_2,orb,10,100,K_Reuss,Spearman,0.7962837954785404,0.025600983155332,mtgp_2_orb_pca10_n100,0.0321505765917874,3.215057658774984
mtgp_2,orb,10,100,K_VRH,R2,0.6009330820189122,0.0488543365700423,mtgp_2_orb_pca10_n100,0.0812974656111623,8.12974655976338
mtgp_2,orb,10,100,K_VRH,RMSE,46.06579756996746,2.8531130609578677,mtgp_2_orb_pca10_n100,0.0619356054049512,6.193560540481681
mtgp_2,orb,10,100,K_VRH,Spearman,0.8143484416599266,0.0256671020906482,mtgp_2_orb_pca10_n100,0.031518574577646,3.1518574573775595
mtgp_2,orb,10,100,K_Voigt,R2,0.6148530796883825,0.0506650171268879,mtgp_2_orb_pca10_n100,0.0824018270390151,8.240182702561329
mtgp_2,orb,10,100,K_Voigt,RMSE,45.266566133400445,3.0149946103657705,mtgp_2_orb_pca10_n100,0.066605330775049,6.660533077490192
mtgp_2,orb,10,100,K_Voigt,Spearman,0.8242219110158873,0.025475516603898,mtgp_2_orb_pca10_n100,0.0309085651126386,3.090856510888861
mtgp_2,orb,10,100,poisson_ratio,R2,0.0673925005140676,0.0781522619341891,mtgp_2_orb_pca10_n100,1.1596581420491363,115.96581403283838
mtgp_2,orb,10,100,poisson_ratio,RMSE,0.0596428870685925,0.0024991741586167,mtgp_2_orb_pca10_n100,0.0419023001978847,4.190230012762941
mtgp_2,orb,10,100,poisson_ratio,Spearman,0.3253132423360048,0.1274904765999399,mtgp_2_orb_pca10_n100,0.3919006668294781,39.19006667090094
